ID_REF	IDENTIFIER	GSM88918	GSM88914	GSM88919	GSM88915	GSM88917	GSM88913	GSM88916	GSM88912
rbsD_b3748_at	rbsD	980.2	1413.4	4245	3527.6	2799.1	2003	5528.3	2896.9
IG_444_686971_687219_rev_f_at	/start=686971 /end=687219 /direction=+ /description=intergenic region	629.7	735.9	2115.4	1858.7	1857.4	1398.7	3629.3	2051.1
IG_443_685893_686061_rev_at	/start=685893 /end=686061 /direction=+ /description=intergenic region	194.2	196.3	467.7	322.1	340.1	225.7	403.6	303.3
agp_b1002_at	agp	1033	1094.4	2071.7	1688.5	1646.8	1476.3	2541.3	1251.9
fdnG_b1474_at	fdnG	nan	304.3	423.9	405.8	nan	329.4	385.4	307.4
b1440_at	ydcS	344.5	386	798.9	761.8	577.1	737.3	1171.9	531.1
IG_2726_4413898_4414018_rev_at	/start=4413898 /end=4414018 /direction=+ /description=intergenic region	1272	1187.5	6556.5	5432.2	3601.3	3061.5	6810	2299.4
yjfO_b4189_at	yjfO	1171.1	1013.1	7327.7	4760.8	4375.4	3520.5	8671.5	2345.2
IG_2341_3797824_3797893_rev_at	/start=3797824 /end=3797893 /direction=+ /description=intergenic region	155.6	151.5	299.3	367.2	233	231.6	347.3	252.6
IG_1770_2827004_2827069_fwd_at	/start=2827004 /end=2827069 /direction=+ /description=intergenic region	77.6	111.3	176.2	94.6	123.4	103.3	191.8	106.6
uxaC_b3092_at	uxaC	373.8	491	633	444.6	384.5	461.3	650.6	432.9
araF_b1901_at	araF	266.9	308.7	487.3	388.5	347.7	293.6	532.9	298.4
cstA_b0598_at	cstA	1504.9	1518.8	2767.5	1961.4	2725	1901.1	3651.9	1977.5
yceH_b1067_at	yceH	660.8	663.7	954.6	711.6	819.4	684	981.3	592.1
leuT_b3798_s_at	leuT	1007.6	1067.4	1689.8	1004.5	1615.9	1054.5	1620.6	1238.1
fepA_b0584_at	fepA	417.9	406.6	679.5	486.5	401.2	409.5	545	421.2
b2439_at	eutL	nan	nan	nan	nan	nan	nan	336.1	240.8
IG_2202_3550107_3553465_rev_at	/start=3550107 /end=3553465 /direction=+ /description=intergenic region	nan	nan	nan	395.5	176.9	290.4	nan	172
yrbB_b3191_at	yrbB	1079.2	867.8	979.7	822.9	726.5	818.3	932.9	724.5
hemL_b0154_at	hemL	nan	nan	nan	nan	nan	nan	563	316.3
IG_1257_1964216_1964416_rev_at	/start=1964216 /end=1964416 /direction=+ /description=intergenic region	nan	nan	214.2	263.6	111.5	102.3	nan	100.3
ytfJ_b4216_at	ytfJ	746.8	721.1	788.4	722.9	776.6	547.9	916	567.1
yehB_b2109_at	yehB	nan	460.2	nan	664.7	nan	nan	nan	nan
ynbE_b1382_at	ynbE	nan	nan	228.8	146.2	136.6	204.6	277.2	300.3
ytfT_b4230_at	ytfT	113.6	228.8	373.3	358.7	364.7	339.8	260.5	158
b1527_at	yneK	nan	127.8	nan	189.7	nan	nan	nan	nan
dld_b2133_at	dld	nan	254.2	nan	nan	626.9	658.6	919.3	651.6
yrdC_b3282_at	yrdC	685.9	nan	nan	693.2	792.2	1008.7	449.6	580.9
glnK_b0450_at	glnK	nan	195.4	nan	271.4	nan	nan	nan	nan
hypA_b2726_at	hypA	nan	nan	nan	411.6	397.5	337.5	838.5	nan
yqgE_b2948_at	yqgE	605.3	nan	612.7	676.6	800.4	787.5	450.1	591
IG_1214_1903284_1903657_fwd_at	/start=1903284 /end=1903657 /direction=+ /description=intergenic region	nan	120.2	nan	148	nan	118.8	nan	nan
malP_b3417_at	malP	nan	nan	nan	nan	429.1	559.2	976.7	303.2
yjdH_b4125_at	yjdH	181.7	245.7	308.6	343.7	245.1	302.4	352.1	526.9
IG_1549_2487228_2487261_rev_at	/start=2487228 /end=2487261 /direction=+ /description=intergenic region	nan	15.4	nan	19.9	nan	nan	nan	nan
relA_b2784_at	relA	369.8	nan	nan	341.7	795	877	672.6	596.7
yjiT_b4342_at	yjiT	nan	nan	402.4	462.7	nan	222.9	849	400.5
sfmH_b0533_at	sfmH	nan	185.1	nan	231.9	nan	nan	nan	nan
yjfN_b4188_at	yjfN	nan	nan	2213.3	1919.8	1174.6	1440.3	1955.7	828.6
yqjF_b3101_at	yqjF	354.9	nan	nan	433.3	133.9	247.2	nan	355.2
yjcZ_b4110_at	yjcZ	nan	538.3	nan	773.4	nan	nan	nan	nan
tyrR_b1323_at	tyrR	nan	nan	nan	nan	564	514.9	383.7	421.1
ygjH_b3074_at	ygjH	nan	nan	829.8	716.6	503.6	516.6	nan	nan
yecH_b1906_at	yecH	362.9	601.3	586.3	532.8	321.7	231	470.9	293
nanA_b3225_at	nanA	399.6	426	493.9	395.7	292.8	270.7	343.3	280.5
IG_92_160605_160781_rev_at	/start=160605 /end=160781 /direction=+ /description=intergenic region	2911.1	2933.8	4038.2	2940.8	2115.5	1891.9	2437.7	1845.7
xylA_b3565_at	xylA	974.6	1108.7	1528.2	1100.6	448.4	540.1	793.7	561.8
fliH_b1940_at	fliH	329.5	434.2	669.9	467.7	202.6	220.3	nan	nan
IG_1593_2542710_2542771_rev_at	/start=2542710 /end=2542771 /direction=+ /description=intergenic region	nan	nan	nan	147.5	nan	nan	106.6	nan
IG_1566_2515970_2516060_rev_at	/start=2515970 /end=2516060 /direction=+ /description=intergenic region	143.8	215.8	266.2	218.5	nan	115.3	nan	156.1
yeiN_b2165_at	psuG	nan	nan	nan	386.7	nan	151.7	289.4	nan
IG_2781_4485969_4492190_fwd_at	/start=4485969 /end=4492190 /direction=+ /description=intergenic region	nan	111.9	146.8	143.7	nan	92	nan	49.5
ybaJ_b0461_at	ybaJ	823.2	785.4	1253.2	1104.1	593.8	441	793.4	1296.5
IG_2213_3575186_3575415_rev_at	/start=3575186 /end=3575415 /direction=+ /description=intergenic region	309.3	317.8	338	356.2	201.3	268	264.4	237.6
IG_535_842482_849672_fwd_at	/start=842482 /end=849672 /direction=+ /description=intergenic region	226.1	224.6	261.9	258.2	147	190.4	196.5	170.7
IG_1262_1977240_1978211_rev_at	/start=1977240 /end=1978211 /direction=+ /description=intergenic region	103.1	116.6	80.7	82.3	29.6	62	nan	42.6
nikD_b3479_at	nikD	nan	nan	nan	528.8	nan	391.7	755.9	nan
IG_1212_1899610_1904274_rev_at	/start=1899610 /end=1904274 /direction=+ /description=intergenic region	nan	62.1	nan	63.8	nan	nan	67.1	42.8
yghE_b2969_at	yghE	nan	nan	nan	440.3	nan	304.3	nan	nan
yjbB_b4020_at	yjbB	nan	nan	nan	407.3	175.7	331.7	nan	nan
IG_1356_2112350_2112523_rev_at	/start=2112350 /end=2112523 /direction=+ /description=intergenic region	323.1	342.2	296.5	349.5	112.6	162.4	320.4	220.8
IG_435_674007_674792_rev_at	/start=674007 /end=674792 /direction=+ /description=intergenic region	369.3	401.9	392.8	478	218.9	233.8	379.4	287
IG_1587_2535258_2536691_rev_at	/start=2535258 /end=2536691 /direction=+ /description=intergenic region	210.9	191.8	165.9	233.7	125.9	152.3	186.1	140.8
IG_2755_4452153_4453358_fwd_at	/start=4452153 /end=4453358 /direction=+ /description=intergenic region	186.8	204.2	193.7	202.9	111.5	162.7	nan	nan
IG_638_1017523_1018235_rev_at	/start=1017523 /end=1018235 /direction=+ /description=intergenic region	nan	333.3	310.3	331.2	177.7	266.5	nan	nan
IG_1460_2338310_2342884_fwd_at	/start=2338310 /end=2342884 /direction=+ /description=intergenic region	nan	298.1	268	277.1	126.5	207.7	nan	nan
yhaQ_b3112_at	tdcG	nan	nan	nan	358.7	nan	nan	350.1	285.8
b2060_at	c2586	298.2	352.9	375.5	395.5	186.3	302.7	nan	nan
yjgL_b4253_at	yjgL	nan	nan	nan	41.9	nan	nan	42.5	38.1
hycE_b2721_at	hycE	240	498.2	495	534.4	233.2	367.7	nan	nan
xylH_b3568_at	xylH	nan	nan	nan	299.2	nan	nan	374.5	166.7
IG_2852_4594582_4601045_fwd_at	/start=4594582 /end=4601045 /direction=+ /description=intergenic region	nan	250.2	273.8	211.9	117.4	196.1	nan	nan
kduI_b2843_at	kduI	nan	249.8	nan	239.8	nan	209.2	169.2	nan
yaeG_b0162_at	yaeG	nan	nan	nan	277.5	164.7	275.4	367.5	273.4
yieM_b3745_at	yieM	637.1	550.7	612	535.6	345	448.4	637.4	502.9
IG_2406_3903226_3903358_rev_at	/start=3903226 /end=3903358 /direction=+ /description=intergenic region	nan	240.2	nan	248.6	nan	114.3	nan	nan
nrfC_b4072_at	nrfC	nan	nan	nan	538.1	nan	nan	426	310.4
IG_1367_2149008_2149732_rev_at	/start=2149008 /end=2149732 /direction=+ /description=intergenic region	180.1	185.3	249	221.8	104.1	144.5	nan	nan
yrfF_b3398_at	yrfF	nan	nan	nan	nan	nan	219.5	242.4	272.3
IG_970_1542744_1542781_rev_at	/start=1542744 /end=1542781 /direction=+ /description=intergenic region	155.9	138.4	221	169.7	50.5	87.7	322.7	326
ybbZ_b0514_at	ybbZ	223.1	396.2	606	348	nan	179.3	nan	229
uxuB_b4323_at	uxuB	nan	nan	671.2	506.2	269.2	318.5	460.3	343.3
IG_1657_2666917_2671835_rev_f_at	/start=2666917 /end=2671835 /direction=+ /description=intergenic region	667.6	886.8	1226.4	1030.1	681.5	608.9	917.9	752.5
eutI_b2458_at	eutD	241.9	320.6	362.4	322.1	201.1	226.2	301.2	258.8
IG_950_1515587_1515671_fwd_at	/start=1515587 /end=1515671 /direction=+ /description=intergenic region	229.7	385.9	527.4	416.5	188.5	267.6	318.9	273.3
dapB_b0031_at	dapB	437.5	511.5	nan	534.4	355	366.5	619.7	351.7
IG_2648_4282793_4282991_rev_at	/start=4282793 /end=4282991 /direction=+ /description=intergenic region	910.2	1062	1555.9	777.5	466.4	590.6	1834	573
IG_2374_3853935_3854537_rev_at	/start=3853935 /end=3854537 /direction=+ /description=intergenic region	378.5	459	643.2	476.6	333.3	427	552.3	352.8
b1605_at	ydgI	647.4	844.3	nan	668.9	385.4	409.2	nan	492
vacJ_b2346_at	vacJ	nan	nan	nan	nan	nan	nan	649.2	534.8
uxuA_b4322_at	uxuA	nan	nan	822.4	695.9	319.2	358.3	910.3	633
IG_2843_4580619_4580818_rev_at	/start=4580619 /end=4580818 /direction=+ /description=intergenic region	330.5	380.3	387.2	393.7	216.5	290.1	267.8	283.2
IG_2517_4084430_4084581_fwd_at	/start=4084430 /end=4084581 /direction=+ /description=intergenic region	nan	48.8	nan	31	nan	26.3	nan	nan
yagE_b0268_at	yagE	299.5	nan	518.7	506.4	343.2	nan	525.4	387.7
yhdN_b3293_at	yhdN	1816	1571	1562.1	1232	830.3	1037.9	770	885.3
narQ_b2469_at	narQ	nan	255.9	nan	256.3	nan	206.2	nan	nan
thrW_b0244_f_at	thrW	nan	nan	813.5	nan	647.4	575.8	787.7	879.1
yjjK_b4391_at	yjjK	1174.8	1148.7	1181.1	1016.2	1319.2	796.2	1048.6	976.1
pyrH_b0171_at	pyrH	865.1	816.3	770.7	771.2	1031.7	677.1	720.9	688.5
IG_1269_1987237_1987703_fwd_at	/start=1987237 /end=1987703 /direction=+ /description=intergenic region	nan	163.3	nan	147.9	nan	130.1	nan	nan
lamB_b4036_at	lamB	221.9	nan	nan	468	nan	nan	4280	834.9
yjgR_b4263_at	yjgR	1446.3	933.1	818.4	757.7	940.7	700.3	770	676.8
lrhA_b2289_at	lrhA	414.6	668.5	524.5	498.6	465.4	417.5	913.6	646.1
b2654_at	b2654	nan	nan	nan	126.7	nan	108.1	nan	nan
IG_130_225458_225499_fwd_s_at	/start=225458 /end=225499 /direction=+ /description=intergenic region	nan	56.6	44.2	nan	nan	52.8	113.8	142.3
yraR_b3152_at	yraR	689.2	744.9	855.5	741.8	546.1	611.5	516.1	279.5
fucO_b2799_at	fucO	nan	nan	nan	308.8	nan	249	nan	nan
manZ_b1819_at	manZ	nan	nan	nan	nan	nan	206.8	324.1	255.2
yohD_b2136_at	yohD	541	660.9	593.7	534.3	524.1	441	388.1	345.4
b1728_at	ydjM	nan	nan	nan	325.3	nan	253.9	nan	nan
IG_2430_3944444_3944495_fwd_s_at	/start=3944444 /end=3944495 /direction=+ /description=intergenic region	nan	nan	nan	nan	2477.5	1091.2	1351.9	nan
IG_1767_2822370_2822513_rev_at	/start=2822370 /end=2822513 /direction=+ /description=intergenic region	173.9	199	nan	133.6	nan	nan	120.1	121.9
yheS_b3352_at	yheS	934.5	815.8	1087.4	1012.5	949.5	821.9	820.4	778.5
frr_b0172_at	frr	1424.8	1421.5	1536.7	1253.9	1576	1116	1186.9	968.7
IG_720_1145123_1146016_fwd_at	psrD	938.8	1053.4	1354.6	1067.9	946.4	889	803.8	694.3
ribA_b1277_at	ribA	542.6	nan	783.5	565.4	662.5	471.1	431.3	402.8
IG_644_1025749_1027087_fwd_at	/start=1025749 /end=1027087 /direction=+ /description=intergenic region	nan	nan	127.3	122.2	nan	81.5	nan	59.2
SYNPBR322_bla_c_at	SYNPBR322_bla_c_at	nan	nan	nan	145.8	54.4	nan	409.9	nan
IG_2034_3263670_3263767_rev_at	/start=3263670 /end=3263767 /direction=+ /description=intergenic region	nan	nan	nan	266	nan	182.9	374	127.8
yagT_b0286_at	yagT	827.1	555.4	nan	nan	420.2	452.8	nan	nan
sgbH_b3581_at	yiaQ	424.7	346.1	431.8	413.5	269.2	278.4	356.7	254.7
dicC_b1569_at	dicC	244.3	281.1	280.3	252.3	156.8	142.5	nan	69.5
IG_232_365530_365651_rev_at	/start=365530 /end=365651 /direction=+ /description=intergenic region	208	231.6	nan	185.8	nan	127.7	700	52.4
ybbX_b0512_at	ybbX	388.5	397.5	501.3	442.1	244.7	203	801.8	120.1
IG_2785_4491975_4492757_rev_at	/start=4491975 /end=4492757 /direction=+ /description=intergenic region	70.7	93.3	70.3	84.8	41.1	32.3	nan	nan
yrfD_b3395_at	yrfD	nan	nan	nan	460.1	nan	nan	nan	293.3
IG_1679_2713386_2714085_rev_at	/start=2713386 /end=2714085 /direction=+ /description=intergenic region	198.6	236.2	194.8	239.2	144.7	132.8	nan	nan
mviM_b1068_at	c1336	nan	nan	nan	369.6	nan	nan	344.9	nan
b0370_at	b0370	nan	nan	nan	82.1	nan	52.3	nan	nan
molR_3_b2117_at	yehH	nan	nan	404.8	346.3	nan	nan	nan	nan
modB_b0764_at	modB	nan	268.8	nan	nan	273	223.2	275.5	222.7
IG_1567_2516137_2516175_rev_at	/start=2516137 /end=2516175 /direction=+ /description=intergenic region	nan	nan	nan	130.5	117.6	91	114.1	99.4
cysD_b2752_at	cysD	6994.9	6282.8	nan	976.6	nan	nan	nan	nan
IG_145_240190_240858_rev_at	/start=240190 /end=240858 /direction=+ /description=intergenic region	nan	nan	nan	229	nan	152.3	nan	nan
IG_77_141226_142007_rev_f_at	/start=141226 /end=142007 /direction=+ /description=intergenic region	nan	nan	217	163.9	nan	nan	185.5	85.6
yfcU_b2338_at	yfcU	nan	nan	nan	336.2	nan	223.6	nan	nan
b1547_at	stfQ	236.5	248.9	290.1	280.8	nan	173.7	nan	nan
folD_b0529_at	folD	nan	nan	nan	nan	505.1	374	nan	nan
b1755_at	ynjC	nan	nan	nan	250.3	nan	nan	217.5	147.7
gmhA_b0222_at	gmhA	870.3	1010.4	1071.1	969.5	1040.9	579.3	843.7	660.5
b0795_at	ybhG	1182.4	nan	nan	nan	901.3	854.3	871.4	723.1
b1554_at	rrrQ	nan	nan	nan	209.7	nan	142.5	nan	nan
yfhL_b2562_at	yfhL	nan	nan	nan	366.7	nan	nan	nan	243
yaaI_b0013_at	yaaI	nan	644.9	436.1	489.3	nan	217.8	nan	nan
IG_250_395512_398248_rev_at	/start=395512 /end=398248 /direction=+ /description=intergenic region	nan	173	nan	158.9	nan	90.2	nan	nan
nfi_b3998_at	nfi	650.8	nan	nan	nan	627.3	541.6	566	443
IG_2524_4099012_4099261_fwd_at	/start=4099012 /end=4099261 /direction=+ /description=intergenic region	85.8	124.7	140.8	134.1	nan	97.2	nan	nan
ydjZ_b1752_at	ydjZ	nan	nan	nan	287.5	nan	nan	303.9	164.1
IG_2796_4504569_4505033_rev_at	/start=4504569 /end=4505033 /direction=+ /description=intergenic region	nan	197.4	216.4	224.2	nan	163	nan	nan
ugpE_b3451_at	ugpE	nan	nan	nan	443.9	448.3	nan	346.1	207.7
gldA_b3945_at	gldA	nan	461.3	473.7	451.8	549.4	345.7	333.8	221.3
IG_1528_2453667_2454346_rev_at	/start=2453667 /end=2454346 /direction=+ /description=intergenic region	nan	47.8	54.6	63.7	nan	nan	nan	nan
IG_61_111434_113443_fwd_at	/start=111434 /end=113443 /direction=+ /description=intergenic region	nan	nan	nan	72.8	nan	46.1	nan	nan
yjjW_b4379_at	yjjW	nan	nan	nan	293.4	nan	254.3	343.5	nan
b0846_at	Z1073	nan	nan	nan	338.8	nan	nan	295.1	199.8
IG_1473_2363641_2371291_rev_at	/start=2363641 /end=2371291 /direction=+ /description=intergenic region	nan	nan	217.6	226.9	nan	142.7	nan	nan
yojL_b2214_at	yojL	nan	nan	nan	463.8	nan	405.6	nan	nan
IG_2831_4561284_4561490_rev_at	ECs5296	335.3	475.2	423.1	454.4	346	344.1	465.5	197.1
IG_1330_2061346_2061409_rev_at	/start=2061346 /end=2061409 /direction=+ /description=intergenic region	517.3	486.4	489.5	546.5	397.1	387.9	469.7	413.6
msrA_b4219_at	msrA	1092.3	995.2	552.8	698.4	819.2	335.8	953.4	635.3
ilvE_b3770_at	ilvE	585.2	515.3	nan	496.1	464	417.3	537.3	423.4
mhpF_b0351_at	mhpF	385.8	338.2	378.6	346	347.3	266.1	377.1	292.7
clpA_b0882_at	clpA	1553.2	1340.5	1378	991.3	1324.4	880.9	1425.2	958.7
mazG_b2781_at	mazG	1018.1	698.4	813.4	821	831.4	620.1	815.9	665.3
hyfC_b2483_at	hyfC	183.2	171.6	147.9	162.6	nan	90.2	nan	nan
yi21_6_b4272_s_at	insC1	2809.3	nan	nan	nan	2390.5	nan	1992.7	1774.6
yjjT_b4371_at	rsmC	440.8	448.2	431.8	484.8	401.8	357.6	345.7	470
fliR_b1950_at	fliR	nan	nan	202.3	235.9	nan	114	nan	nan
yagU_b0287_at	yagU	nan	nan	nan	252.6	236.3	nan	302.9	169
yibI_b3598_at	yibI	289.7	298.1	nan	324.3	nan	118.4	nan	nan
yjjA_b4360_at	yjjA	nan	419.9	433.9	511.9	258.4	249.3	280.5	462.1
ydcA_b1419_at	ydcA	nan	224.3	344.1	306.9	321.4	201.9	482.1	259
rimJ_b1066_at	rimJ	1318.2	1139.2	1538.1	1360	1386.9	988.9	1596.1	1168.9
yffB_b2471_at	yffB	462.2	336.2	433.4	380.9	397.4	226.3	749.9	358.5
napC_b2202_at	napC	423.9	404.7	328.7	477.5	362.8	245.7	817.6	371.7
IG_684_1096053_1096170_fwd_at	/start=1096053 /end=1096170 /direction=+ /description=intergenic region	nan	nan	304.3	317.4	nan	197.9	nan	nan
yaaF_b0030_at	yaaF	nan	544.2	nan	nan	nan	255.2	1129.9	401.9
yihW_b3884_at	yihW	268.5	311.7	335.6	358.5	222.1	249.3	336.1	343.7
treA_b1197_at	treA	881.4	787.8	988.6	989.3	830.6	496.8	2188.6	1144.9
nrfA_b4070_at	nrfA	nan	530	535.7	596.9	406.5	375.6	718.2	420.1
tehA_b1429_at	tehA	355	nan	202.3	233.3	169.9	151.6	230.7	151.6
yaiN_b0357_at	yaiN	669.7	658.7	983.2	844.3	nan	425.6	820	612.9
leuO_b0076_at	leuO	nan	131.1	nan	175.8	127.5	94.2	148.8	116.6
ybeL_b0643_at	ybeL	1926.7	1908.9	4962.4	3404.4	2636	1221.3	5462.5	2557.6
argS_b1876_at	argS	nan	nan	nan	354.5	nan	nan	297.5	264.9
b4103_at	phnE	nan	196.4	nan	215.2	nan	81.2	nan	nan
ybaM_b0466_at	ybaM	612.5	659.8	987.5	749.3	648.7	352.5	nan	nan
ychN_b1219_at	ychN	587.8	nan	910.7	765.2	680.5	537	925.6	597.8
mog_b0009_at	mogA	471.8	550.4	716.4	578.8	581.1	442.4	647.4	513.1
glnB_b2553_at	glnB	nan	nan	519.4	396.2	367.6	296.1	432.5	289.7
slyB_b1641_at	slyB	4229	5011.2	6857.2	4613.3	4162.4	3007.6	5022.8	3168.4
gpmA_b0755_at	gpmA	2314	1898.3	2958.6	2087.6	1984.1	1390.8	2533.5	1701.5
b1248_at	yciU	503.4	1259.3	570.7	639.1	634.8	531.4	677.1	666.7
rstA_b1608_at	rstA	221.4	478.9	283.5	243.6	218.9	212.8	267.5	271.3
yegT_b2098_at	yegT	nan	163	nan	146.7	nan	112.6	130.8	130.8
ybhC_b0772_at	ybhC	nan	nan	nan	655.7	573.3	429.6	860.3	727.6
IG_1222_1910601_1910791_rev_at	/start=1910601 /end=1910791 /direction=+ /description=intergenic region	124.3	nan	148.4	146.1	121.8	96.6	193.5	186.1
gef_b0018_at	gef	nan	349.9	230.3	nan	166	122.7	nan	nan
IG_2318_3755455_3755643_rev_at	/start=3755455 /end=3755643 /direction=+ /description=intergenic region	nan	nan	23.4	17.3	nan	nan	nan	nan
eda_b1850_at	eda	nan	nan	nan	459.4	nan	399.1	794.3	563.9
b3042_at	yqiC	1052.1	1355.8	1102.7	1196.5	816.6	878.7	903.8	937.6
wecD_b3790_at	wecD	584.7	749.2	489.6	594.6	444.6	459.6	524.4	489.3
IG_2700_4373844_4374302_fwd_at	/start=4373844 /end=4374302 /direction=+ /description=intergenic region	366.7	533.9	333.9	339	359.9	272.9	337.4	396.4
seqA_b0687_f_at	seqA	933.7	1307.7	901.8	752.1	1143.5	778.8	1087.4	965.9
IG_124_218776_218886_rev_at	/start=218776 /end=218886 /direction=+ /description=intergenic region	332.4	377.8	267.2	259.7	374.9	199.8	328.4	357.1
ybbN_b0492_at	ybbN	648.6	859.8	565.5	536.3	742.4	375.6	694.2	784.9
IG_2864_4608573_4608964_fwd_at	/start=4608573 /end=4608964 /direction=+ /description=intergenic region	18147.5	17147.7	9438.3	3437.9	7005.1	3832.8	6676	5613.6
IG_2865_4609571_4609979_fwd_at	/start=4609571 /end=4609979 /direction=+ /description=intergenic region	5521.2	4406	2026	983.8	1877.7	1212.9	2175.2	1901.7
b1971_at	Z3063	710.4	707.7	nan	489.2	410.2	363.9	454.4	483.7
ygaM_b2672_at	ygaM	7061	5911	5519.3	3804.5	4498.6	2971.5	4251.7	3427.6
ybaY_b0453_at	ybaY	3598.5	2725.6	1782	1233	1922	877.8	1361.4	1136.4
cutF_b0192_at	cutF	885.3	643.4	474.4	423.3	473.9	313.1	490.2	518
ycaP_b0906_at	ycaP	1116.5	1063.9	965.5	847.6	826.8	689.8	734.8	901.4
IG_761_1215859_1215970_fwd_at	/start=1215859 /end=1215970 /direction=+ /description=intergenic region	5741.5	4336.6	2192	1503.8	1195.4	386.6	1348	1059.7
yaeQ_b0190_at	yaeQ	1144.8	1272.9	961.4	875.7	682	474.1	721.8	695.2
mtlD_b3600_at	mtlD	857.3	844.4	594.6	499.8	508.6	290.3	443.9	422.6
osmY_b4376_at	osmY	24803.5	20518.5	12730.7	10008.8	9429.5	5986.5	7691.7	7384.5
ydeI_b1536_at	ydeI	1482.1	1296.5	916.9	810.7	678	492	631.5	629.6
yehZ_b2131_at	osmF	943.5	941.8	814.2	606	568.6	417	686.1	456.7
IG_2749_4439754_4445552_rev_at	/start=4439754 /end=4445552 /direction=+ /description=intergenic region	3164.9	3453.7	2884.5	2191.5	1802.8	1288.4	2442	1460.9
fliY_b1920_at	fliY	1975.2	1585	1592.1	1294.9	1166	934.5	1438.9	1109.5
b3000_at	yghX	1118.7	1048.4	1165.8	902.5	664.1	557.4	776.5	702.4
yaiA_b0389_at	yaiA	2196.6	1932.8	1939.6	1505.1	1352.5	741.7	1393.5	1236.8
b1519_at	Z2186	2277.3	2236.8	2124.5	1593.6	1145.7	1271.5	1538.3	1660.1
dnaG_b3066_at	dnaG	2423.9	2245.7	2190.4	1513.1	951.8	1095.6	1400.5	1540.4
dinP_b0231_at	dinP	nan	nan	nan	309	nan	200.7	303.3	259.9
IG_1136_1792134_1792195_rev_at	/start=1792134 /end=1792195 /direction=+ /description=intergenic region	7528.2	6148.4	2984.1	2225.4	2070.7	1206.3	3867.2	2292.1
yaeJ_b0191_at	yaeJ	1795.8	1590.6	901.9	1032.7	913.4	667.6	914.1	845.5
b2989_at	yghU	2179.5	1458.2	1148.1	1086.8	1028	900.5	1229.4	1021.7
yhhY_b3441_at	yhhY	nan	nan	nan	nan	nan	nan	124.3	104
apaH_b0049_at	apaH	697.5	531.1	362.9	440.1	448.2	294.5	392.6	381.5
yciF_b1258_at	yciF	4169.3	2609.2	708.3	775.9	1775.9	674.8	1313.8	1181.4
IG_73_134751_137082_fwd_at	yacK	546.1	445.8	nan	216	382.3	223.5	344.8	307.1
serV_b2695_at	serV	nan	nan	964.7	318	620.8	351	651.9	640
pgpB_b1278_at	pgpB	758.3	608.3	724.7	560.4	527	439.4	543.3	565.6
ybhL_b0786_at	ybhL	2661	2108.9	2616	1932.9	2235.3	1667.1	2124.5	1863.4
IG_2689_4360205_4360310_rev_at	/start=4360205 /end=4360310 /direction=+ /description=intergenic region	783.1	608.3	556.2	296.7	489.5	237.8	596.6	497
ung_b2580_at	ung	547.8	563.7	663.1	553	461.6	448.5	516.6	483.9
nagB_b0678_at	nagB	884.3	nan	980.5	855.6	795.2	nan	945.9	753.9
pgm_b0688_at	pgm	nan	nan	nan	nan	nan	225.2	399.9	nan
IG_2047_3284667_3285066_fwd_at	/start=3284667 /end=3285066 /direction=+ /description=intergenic region	nan	63.1	nan	47.7	nan	32.5	nan	nan
IG_1588_2535737_2535768_fwd_at	/start=2535737 /end=2535768 /direction=+ /description=intergenic region	325	638.7	nan	266.1	352.4	nan	392.9	311.2
perM_b2493_at	yfgO	nan	nan	nan	312.7	nan	224.2	nan	nan
ppa_b4226_at	ppa	1006.5	1506.9	1465.9	846.2	832	585.4	1265.8	1060.6
IG_1280_1998409_1998495_rev_at	fliY	1828.9	1913.6	1736.8	1347.7	1207.9	727.9	2254.9	1284.6
uup_b0949_at	uup	588.3	nan	nan	499	520.8	nan	458.6	579
yfaE_b2236_at	yfaE	nan	nan	nan	243.8	nan	170.6	nan	nan
yigM_b3827_at	yigM	nan	489.5	477	301.4	nan	293.3	nan	nan
ygiN_b3029_at	ygiN	2279.3	2167.5	2167.3	1832.9	1493.4	1480.6	1706.5	1542.8
IG_256_402387_402486_fwd_at	/start=402387 /end=402486 /direction=+ /description=intergenic region	383	518.9	411.8	447.2	288.6	335.5	nan	nan
yajG_b0434_at	yajG	nan	nan	nan	555	nan	397.1	589.5	1177.5
ppiC_b3775_at	ppiC	406.8	659.7	517.3	524.7	322.5	407.4	488.1	622.8
cybB_b1418_at	cybB	nan	nan	nan	480.9	337.1	427.9	558.1	657.7
mipB_b0825_at	mipB	333.9	493.6	478	409.3	274.3	346.3	nan	nan
nagD_b0675_at	nagD	nan	nan	nan	611.2	nan	496.9	556.7	663
ugpA_b3452_at	ugpA	416.5	511	518.9	546.2	383.9	435.3	nan	nan
glcD_b2979_at	glcD	nan	nan	673.5	491.7	232	564.6	560.3	2398.2
IG_462_711191_711260_rev_at	/start=711191 /end=711260 /direction=+ /description=intergenic region	260.1	472.1	397.6	403.4	248.1	326.8	328.9	537.2
yadF_b0126_at	yadF	1315.7	1450.3	1317.3	1233.4	880.5	1049.7	1110.6	1956.6
IG_1643_2642304_2642452_rev_at	/start=2642304 /end=2642452 /direction=+ /description=intergenic region	261.9	367	309.2	313.4	221	291.7	264.4	304.3
IG_536_844839_844963_rev_at	/start=844839 /end=844963 /direction=+ /description=intergenic region	344.9	793.3	613.9	486.8	382.8	515.8	602.5	607.6
